HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.Correctness.label,Approve,Reject
3K1H3NEY7LUI2N9DKG86KK6PWL4GDV,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,3KRVW3HTZOGQJ6MAIB6SG88AD22MSZ,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:19:11 PST 2020,Thu Nov 05 17:28:12 PST 2020,Sun Nov 08 17:28:12 PST 2020,,,,541,0% (0/0),0% (0/0),0% (0/0),"A is a bird, B is a goat, so A is not less likely to be on a roof than B","A is a bird, B is a goat, so A is not more likely to be on a roof than B",Neither of them follow commonsense,,
3421H3BM9ACGQZMXG6O7V1FFXS6J9L,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,34V1S5K3GTW6PO5JMPZKAH6YVEY961,A19Y8QDS9ABVD4,Submitted,Thu Nov 05 17:16:32 PST 2020,Thu Nov 05 17:16:51 PST 2020,Sun Nov 08 17:16:51 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),"A neglects their duties while B does not, so B is less irresponsible than A","A neglects their duties while B does not, so B is more irresponsible than A",Statement 1 follows commonsense,,
3421H3BM9ACGQZMXG6O7V1FFXS6J9L,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,3P59JYT76MF1R2VWXTSYB4QY9GYT23,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:08:38 PST 2020,Thu Nov 05 17:09:50 PST 2020,Sun Nov 08 17:09:50 PST 2020,,,,72,0% (0/0),0% (0/0),0% (0/0),"A neglects their duties while B does not, so B is less irresponsible than A","A neglects their duties while B does not, so B is more irresponsible than A",Statement 1 follows commonsense,,
35JDMRECC44NUTNDGBJQQ2OAWX5GEO,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,32M8BPYGAUH1XINS2WEJZ1IQ8INGIS,AD1ILDUXZHASF,Submitted,Thu Nov 05 17:08:46 PST 2020,Thu Nov 05 17:09:46 PST 2020,Sun Nov 08 17:09:46 PST 2020,,,,60,0% (0/0),0% (0/0),0% (0/0),"A bids B farewell, so A is not more thoughtful than B","A bids B farewell, so A is not less thoughtful than B",Sentence 2 follows commonsense,,
35JDMRECC44NUTNDGBJQQ2OAWX5GEO,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,3EFE17QCRD04RSLZREQFO30EWG2SHV,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:12:07 PST 2020,Thu Nov 05 17:16:56 PST 2020,Sun Nov 08 17:16:56 PST 2020,,,,289,0% (0/0),0% (0/0),0% (0/0),"A bids B farewell, so A is not more thoughtful than B","A bids B farewell, so A is not less thoughtful than B",Sentence 2 follows commonsense,,
3OPLMF3EU5I7ARERK1JPTHNR66SNLQ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,32RIADZISTZAFGX4C76WUERARBGS49,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:11:21 PST 2020,Thu Nov 05 17:11:31 PST 2020,Sun Nov 08 17:11:31 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),"A hears a loud crash while B does not, so B is not more alarmed than A","A hears a loud crash while B does not, so B is not less alarmed than A",Statement 1 follows commonsense,,
3OPLMF3EU5I7ARERK1JPTHNR66SNLQ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,36AHBNMV1S7KBYS64OZEF49HL95DYL,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:49 PST 2020,Thu Nov 05 17:14:43 PST 2020,Sun Nov 08 17:14:43 PST 2020,,,,414,0% (0/0),0% (0/0),0% (0/0),"A hears a loud crash while B does not, so B is not more alarmed than A","A hears a loud crash while B does not, so B is not less alarmed than A",Neither of them follow commonsense,,
3S8A4GJRD3Y2ZBKTZOZEEFZ72E5V67,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,31JLPPHS2VPAZSM75CK404P3GMI3O3,A1PUOSCN106A97,Submitted,Thu Nov 05 17:15:16 PST 2020,Thu Nov 05 17:21:52 PST 2020,Sun Nov 08 17:21:52 PST 2020,,,,396,0% (0/0),0% (0/0),0% (0/0),"A is a bee, B is a seal, so A is more likely to be in a field of flowers than B","A is a bee, B is a seal, so A is less likely to be in a field of flowers than B",Sentence 2 follows commonsense,,
3S8A4GJRD3Y2ZBKTZOZEEFZ72E5V67,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:31 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:31 PST 2020,,,3YMTUJH0DTBBUGAJ17BM4JNWTUVT40,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:16:42 PST 2020,Thu Nov 05 17:16:51 PST 2020,Sun Nov 08 17:16:51 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A is a bee, B is a seal, so A is more likely to be in a field of flowers than B","A is a bee, B is a seal, so A is less likely to be in a field of flowers than B",Statement 1 follows commonsense,,
31ODACBENUAFH1M9K2879XWR3BNQSU,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3FTF2T8WLSD4J3KPD7CO8B5BJGRW9P,A1S8KMGKJACGVO,Submitted,Thu Nov 05 17:17:59 PST 2020,Thu Nov 05 17:18:20 PST 2020,Sun Nov 08 17:18:20 PST 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),"A loves another person's country while B does not, so A is less innocent than B","A loves another person's country while B does not, so A is more innocent than B",Neither of them follow commonsense,,
31ODACBENUAFH1M9K2879XWR3BNQSU,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3M23Y66PO32OU31IVVZBRCBON2NS6V,A12ATVBE1I4567,Submitted,Thu Nov 05 17:20:15 PST 2020,Thu Nov 05 17:22:16 PST 2020,Sun Nov 08 17:22:16 PST 2020,,,,121,0% (0/0),0% (0/0),0% (0/0),"A loves another person's country while B does not, so A is less innocent than B","A loves another person's country while B does not, so A is more innocent than B",Neither of them follow commonsense,,
3E9VAUV7BW9KQ7R1UC3A1J5NGEXAYL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,33OOO72IVIGEPKNYUMH4NHZKL7DCTX,A12ATVBE1I4567,Submitted,Thu Nov 05 17:21:48 PST 2020,Thu Nov 05 17:22:58 PST 2020,Sun Nov 08 17:22:58 PST 2020,,,,70,0% (0/0),0% (0/0),0% (0/0),"A is a squirrel, B is a octopus, so B is less likely to be in a park than A","A is a squirrel, B is a octopus, so B is more likely to be in a park than A",Sentence 2 follows commonsense,,
3E9VAUV7BW9KQ7R1UC3A1J5NGEXAYL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3SNVL38CI5NFM1XB0D3CMQCO2ULKCY,A1S8KMGKJACGVO,Submitted,Thu Nov 05 17:19:35 PST 2020,Thu Nov 05 17:19:50 PST 2020,Sun Nov 08 17:19:50 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),"A is a squirrel, B is a octopus, so B is less likely to be in a park than A","A is a squirrel, B is a octopus, so B is more likely to be in a park than A",Statement 1 follows commonsense,,
3WRAAIUSBJUVQ21RPGH8I5YEE83XA2,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,31T4R4OBOTBRRMQRHJE3IL72WALC7K,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:16:51 PST 2020,Thu Nov 05 17:17:03 PST 2020,Sun Nov 08 17:17:03 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A urges B to go, B does not, so A is less convincing than B","A urges B to go, B does not, so A is more convincing than B",Sentence 2 follows commonsense,,
3WRAAIUSBJUVQ21RPGH8I5YEE83XA2,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3TEM0PF1Q6SNE3WLWGO5NCFX9WRD0L,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:12:50 PST 2020,Thu Nov 05 17:17:17 PST 2020,Sun Nov 08 17:17:17 PST 2020,,,,267,0% (0/0),0% (0/0),0% (0/0),"A urges B to go, B does not, so A is less convincing than B","A urges B to go, B does not, so A is more convincing than B",Statement 1 follows commonsense,,
3BAWBGQGYLUL3BYYIY46KTZ3XPPV76,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,31QTRG6Q2U8T0VVW9XQ9FYQ6ZS9YPL,A1PUOSCN106A97,Submitted,Thu Nov 05 17:17:36 PST 2020,Thu Nov 05 17:25:47 PST 2020,Sun Nov 08 17:25:47 PST 2020,,,,491,0% (0/0),0% (0/0),0% (0/0),"A is B's pilot, so B is less likely to make difference than A","A is B's pilot, so B is more likely to make difference than A",Sentence 2 follows commonsense,,
3BAWBGQGYLUL3BYYIY46KTZ3XPPV76,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3WQQ9FUS6BPCHV34DOAEL1XFP9Q8BV,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:42 PST 2020,Thu Nov 05 17:13:05 PST 2020,Sun Nov 08 17:13:05 PST 2020,,,,323,0% (0/0),0% (0/0),0% (0/0),"A is B's pilot, so B is less likely to make difference than A","A is B's pilot, so B is more likely to make difference than A",Statement 1 follows commonsense,,
3WUVMVA7OBYKVX16QY5TFQEPM81AZC,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3LJ7UR74RI8DZ35Z4BPAVKH44CA4NB,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:19:06 PST 2020,Thu Nov 05 17:19:24 PST 2020,Sun Nov 08 17:19:24 PST 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),"A is a cat, B is a puppy, so B is less likely to catch a bird than A","A is a cat, B is a puppy, so B is more likely to catch a bird than A",Statement 1 follows commonsense,,
3WUVMVA7OBYKVX16QY5TFQEPM81AZC,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3SNLUL3WO5IMS1WT740DVWB9YUXULL,A12ATVBE1I4567,Submitted,Thu Nov 05 17:19:35 PST 2020,Thu Nov 05 17:20:45 PST 2020,Sun Nov 08 17:20:45 PST 2020,,,,70,0% (0/0),0% (0/0),0% (0/0),"A is a cat, B is a puppy, so B is less likely to catch a bird than A","A is a cat, B is a puppy, so B is more likely to catch a bird than A",Sentence 2 follows commonsense,,
3WKGUBL7SZHLOJ4L2W4TU8HRFPXL4T,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,35K3O9HUAC8J3DPBVTIAW1KMFAHEFJ,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:16:00 PST 2020,Thu Nov 05 17:16:12 PST 2020,Sun Nov 08 17:16:12 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A is a bee, B is a snail, so A is more likely to be in a garden pollinating flowers than B","A is a bee, B is a snail, so A is less likely to be in a garden pollinating flowers than B",Statement 1 follows commonsense,,
3WKGUBL7SZHLOJ4L2W4TU8HRFPXL4T,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3GDTJDAPVV680M714D0NZH8918U8MK,A1N04FX8AHYPBU,Submitted,Thu Nov 05 17:08:20 PST 2020,Thu Nov 05 17:11:33 PST 2020,Sun Nov 08 17:11:33 PST 2020,,,,193,0% (0/0),0% (0/0),0% (0/0),"A is a bee, B is a snail, so A is more likely to be in a garden pollinating flowers than B","A is a bee, B is a snail, so A is less likely to be in a garden pollinating flowers than B",Sentence 2 follows commonsense,,
3WYZV0QBFJ809C6JVUH4DGIKWQOXBX,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,30MVJZJNHN8IDJKQ68T9JLB3HKI9J7,A19Y8QDS9ABVD4,Submitted,Thu Nov 05 17:17:03 PST 2020,Thu Nov 05 17:17:28 PST 2020,Sun Nov 08 17:17:28 PST 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),"A gets a good night 's sleep, B does not, so B is not more rested than A","A gets a good night 's sleep, B does not, so B is not less rested than A",Statement 1 follows commonsense,,
3WYZV0QBFJ809C6JVUH4DGIKWQOXBX,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3VFJCI1K40UEQHQBSJ8SDTJHVE8GRY,A1PUOSCN106A97,Submitted,Thu Nov 05 17:22:54 PST 2020,Thu Nov 05 17:28:08 PST 2020,Sun Nov 08 17:28:08 PST 2020,,,,314,0% (0/0),0% (0/0),0% (0/0),"A gets a good night 's sleep, B does not, so B is not more rested than A","A gets a good night 's sleep, B does not, so B is not less rested than A",Statement 1 follows commonsense,,
3NFWQRSHVE9F07N9BM3W8K9A8YKGF6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,338JKRMM27U0RWZ5AE4O3368AAVHAO,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:10:22 PST 2020,Thu Nov 05 17:10:31 PST 2020,Sun Nov 08 17:10:31 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A wins first place while B does not, so B is not more jubilant than A","A wins first place while B does not, so B is not less jubilant than A",Sentence 2 follows commonsense,,
3NFWQRSHVE9F07N9BM3W8K9A8YKGF6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3NS0A6KXC53NS8C22025ZWLG4VQGZQ,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:16:00 PST 2020,Thu Nov 05 17:16:20 PST 2020,Sun Nov 08 17:16:20 PST 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),"A wins first place while B does not, so B is not more jubilant than A","A wins first place while B does not, so B is not less jubilant than A",Statement 1 follows commonsense,,
3B286OTISECUVIW28C27RWQZ3AOJA0,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3AAJC4I4FHNXJA23A6N8W9DWWN7JZX,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:18:51 PST 2020,Thu Nov 05 17:19:04 PST 2020,Sun Nov 08 17:19:04 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A decides to go alone while B does not, so A is less troubled than B","A decides to go alone while B does not, so A is more troubled than B",Neither of them follow commonsense,,
3B286OTISECUVIW28C27RWQZ3AOJA0,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3YMTUJH0DTBBUGAJ17BM4JNWTUV4TB,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:12:35 PST 2020,Thu Nov 05 17:17:07 PST 2020,Sun Nov 08 17:17:07 PST 2020,,,,272,0% (0/0),0% (0/0),0% (0/0),"A decides to go alone while B does not, so A is less troubled than B","A decides to go alone while B does not, so A is more troubled than B",Sentence 2 follows commonsense,,
3OCZWXS7ZO23K28LG1N3Z0N5FLSL5Y,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3NAPMVF0ZXAET4YPKQPX68YGKJ8726,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:11:57 PST 2020,Thu Nov 05 17:12:42 PST 2020,Sun Nov 08 17:12:42 PST 2020,,,,45,0% (0/0),0% (0/0),0% (0/0),"A feels responsible while B does not, so B is not more conscientious than A","A feels responsible while B does not, so B is not less conscientious than A",Statement 1 follows commonsense,,
3OCZWXS7ZO23K28LG1N3Z0N5FLSL5Y,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3VNXK88KKDDR4EKKNX7SM9MXC7OV9D,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:12:48 PST 2020,Thu Nov 05 17:13:00 PST 2020,Sun Nov 08 17:13:00 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A feels responsible while B does not, so B is not more conscientious than A","A feels responsible while B does not, so B is not less conscientious than A",Statement 1 follows commonsense,,
3JY0Q5X05J1LE7J4M69EQ59M9DKGG5,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3QJOXOW4XKMP9NHSHGMNRR4VCBTEMQ,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:16:49 PST 2020,Thu Nov 05 17:22:04 PST 2020,Sun Nov 08 17:22:04 PST 2020,,,,315,0% (0/0),0% (0/0),0% (0/0),"A moves behind B, so A is not less patient than B","A moves behind B, so A is not more patient than B",Statement 1 follows commonsense,,
3JY0Q5X05J1LE7J4M69EQ59M9DKGG5,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,3U0SRXB7CE0K097XFNLN3DSEWQSNRB,A1N04FX8AHYPBU,Submitted,Thu Nov 05 17:07:53 PST 2020,Thu Nov 05 17:10:13 PST 2020,Sun Nov 08 17:10:13 PST 2020,,,,140,0% (0/0),0% (0/0),0% (0/0),"A moves behind B, so A is not less patient than B","A moves behind B, so A is not more patient than B",Sentence 2 follows commonsense,,
37ZQELHEQ0TRG9WCKDK4TU2G6BINMS,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:32 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:32 PST 2020,,,39ZSFO5CA9RGXB8T4JO0FHYHU5RJU7,A1N04FX8AHYPBU,Submitted,Thu Nov 05 17:10:02 PST 2020,Thu Nov 05 17:13:18 PST 2020,Sun Nov 08 17:13:18 PST 2020,,,,196,0% (0/0),0% (0/0),0% (0/0),"A is able to be more hardworking than B, so A is more hardworking than B","A is able to be more hardworking than B, so A is less hardworking than B",They both follow commonsense,,
